id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,offenseTimeouts,defenseTimeouts,wallclock,playCategory
312860025177,31286002520,312860025,20,3,California,Pac-12,3,USC,California,USC,Pac-12,23,3,"{'seconds': 35, 'minutes': 1}",51,49,3,4,6,False,Pass Completion,Zach Maynard pass complete to Marvin Jones for 6 yards to the USC 43 for a 1ST down.,1.7704102334181506,,,,pass
312860025178,31286002520,312860025,20,4,California,Pac-12,3,USC,California,USC,Pac-12,23,3,"{'seconds': 0, 'minutes': 1}",57,43,1,10,22,False,Pass Completion,Zach Maynard pass complete to Marvin Jones for 22 yards to the USC 21 for a 1ST down.,0.7200732741353612,,,,pass
312860025179,31286002520,312860025,20,5,California,Pac-12,3,USC,California,USC,Pac-12,23,3,"{'seconds': 30, 'minutes': 0}",79,21,1,10,18,False,Pass Completion,Zach Maynard pass complete to Keenan Allen for 18 yards to the USC 3 for a 1ST down.,1.167845081064156,,,,pass
312860025180,31286002520,312860025,20,6,California,Pac-12,9,USC,California,USC,Pac-12,23,3,"{'seconds': 6, 'minutes': 0}",97,3,1,3,3,True,Rush,Zach Maynard rush for 3 yards for a TOUCHDOWN.,,,,,run
312860025181,31286002520,312860025,20,7,California,Pac-12,3,USC,California,USC,Pac-12,23,3,"{'seconds': 6, 'minutes': 0}",97,3,-1,-1,0,False,Extra Point Missed,Giorgio Tavecchio extra point BLOCKED.,,,,,other
312860025182,31286002520,312860025,20,8,California,Pac-12,3,USC,California,USC,Pac-12,23,3,"{'seconds': 6, 'minutes': 0}",30,70,1,10,0,False,Penalty,CALIFORNIA penalty 15 yard Unsportsmanlike Conduct accepted.,,,,,other
312860025186,31286002520,312860025,20,9,California,Pac-12,3,USC,California,USC,Pac-12,23,3,"{'seconds': 6, 'minutes': 0}",15,85,-1,-1,21,False,Kickoff,Giorgio Tavecchio kickoff for 63 yards returned by George Farmer for 21 yards to the USC 43.,,,,,other
312860025197,31286002522,312860025,22,1,California,Pac-12,9,USC,California,USC,Pac-12,23,4,"{'seconds': 10, 'minutes': 13}",4,96,1,10,2,False,Rush,Isi Sofele rush for 2 yards to the Cal 6.,-0.17452492933897634,,,,run
312860025198,31286002522,312860025,22,2,California,Pac-12,9,USC,California,USC,Pac-12,23,4,"{'seconds': 41, 'minutes': 12}",6,94,2,8,0,False,Pass Incompletion,Zach Maynard pass incomplete to Michael Calvin.,-0.17100941217011645,,,,pass
312860025199,31286002522,312860025,22,3,California,Pac-12,9,USC,California,USC,Pac-12,23,4,"{'seconds': 15, 'minutes': 12}",6,94,3,8,11,False,Pass Completion,Zach Maynard pass complete to Keenan Allen for 11 yards to the Cal 17 for a 1ST down.,0.7489588380082592,,,,pass
312860025200,31286002522,312860025,22,4,California,Pac-12,9,USC,California,USC,Pac-12,23,4,"{'seconds': 5, 'minutes': 12}",17,83,1,10,14,False,Pass Completion,Zach Maynard pass complete to Keenan Allen for 14 yards to the Cal 31 for a 1ST down.,0.9278915774366077,,,,pass
312860025201,31286002522,312860025,22,5,California,Pac-12,9,USC,California,USC,Pac-12,23,4,"{'seconds': 35, 'minutes': 11}",31,69,1,10,5,False,Pass Completion,Zach Maynard pass complete to Michael Calvin for 5 yards to the Cal 36.,0.1043573190685727,,,,pass
312860025202,31286002522,312860025,22,6,California,Pac-12,9,USC,California,USC,Pac-12,23,4,"{'seconds': 56, 'minutes': 10}",36,64,2,5,0,False,Pass Incompletion,Zach Maynard pass incomplete to Keenan Allen.,-0.946565887314053,,,,pass
312860025203,31286002522,312860025,22,7,California,Pac-12,9,USC,California,USC,Pac-12,23,4,"{'seconds': 52, 'minutes': 10}",36,64,3,5,0,False,Pass Incompletion,Zach Maynard pass incomplete to Keenan Allen.,-0.5147129574042966,,,,pass
312860025204,31286002522,312860025,22,8,California,Pac-12,9,USC,California,USC,Pac-12,23,4,"{'seconds': 40, 'minutes': 10}",36,64,4,5,0,False,Punt,"Bryan Anger punt for 49 yards, downed at the USC 15.",,,,,other
312860025217,31286002524,312860025,24,1,California,Pac-12,9,USC,California,USC,Pac-12,23,4,"{'seconds': 20, 'minutes': 6}",11,89,1,10,7,False,Rush,Isi Sofele rush for 7 yards to the Cal 18.,0.39388160618102847,,,,run
312860025219,31286002524,312860025,24,2,California,Pac-12,9,USC,California,USC,Pac-12,23,4,"{'seconds': 50, 'minutes': 5}",18,82,2,3,16,False,Pass Interception,"Zach Maynard pass intercepted by Dion Bailey at the Cal 25, returned for 16 yards to the Cal 9.",-0.6303092980533567,,,,pass
312860025225,31286002526,312860025,26,1,California,Pac-12,9,USC,California,USC,Pac-12,30,4,"{'seconds': 0, 'minutes': 5}",30,70,1,10,8,False,Pass Completion,Zach Maynard pass complete to Keenan Allen for 8 yards to the Cal 38.,0.9979151532889787,,,,pass
312860025226,31286002526,312860025,26,2,California,Pac-12,9,USC,California,USC,Pac-12,30,4,"{'seconds': 45, 'minutes': 4}",38,62,2,2,3,False,Pass Completion,Zach Maynard pass complete to Keenan Allen for 3 yards to the Cal 41 for a 1ST down.,0.0358590158169374,,,,pass
312860025227,31286002526,312860025,26,3,California,Pac-12,9,USC,California,USC,Pac-12,30,4,"{'seconds': 25, 'minutes': 4}",41,59,1,10,0,False,Sack,Zach Maynard sacked by DaJohn Harris for a loss of 4 yards to the Cal 37.,-1.1387859939569847,,,,pass
312860025228,31286002526,312860025,26,4,California,Pac-12,9,USC,California,USC,Pac-12,30,4,"{'seconds': 0, 'minutes': 4}",37,63,2,14,9,False,Pass Completion,Zach Maynard pass complete to Marvin Jones for 9 yards to the Cal 46.,0.7620142057631397,,,,pass
312860025229,31286002526,312860025,26,5,California,Pac-12,9,USC,California,USC,Pac-12,30,4,"{'seconds': 30, 'minutes': 3}",46,54,3,5,18,False,Pass Completion,Zach Maynard pass complete to Keenan Allen for 18 yards to the USC 36 for a 1ST down.,2.718975248497074,,,,pass
312860025230,31286002526,312860025,26,6,California,Pac-12,9,USC,California,USC,Pac-12,30,4,"{'seconds': 5, 'minutes': 3}",64,36,1,10,0,False,Pass Incompletion,Zach Maynard pass incomplete to Marvin Jones.,-0.7215426143188567,,,,pass
312860025231,31286002526,312860025,26,7,California,Pac-12,9,USC,California,USC,Pac-12,30,4,"{'seconds': 58, 'minutes': 2}",64,36,2,10,0,False,Pass Incompletion,Zach Maynard pass incomplete to Anthony Miller.,-0.9411560090170408,,,,pass
312860025232,31286002526,312860025,26,8,California,Pac-12,9,USC,California,USC,Pac-12,30,4,"{'seconds': 58, 'minutes': 2}",64,36,3,10,0,False,Penalty,CALIFORNIA penalty 5 yard False Start on Dominic Galas accepted.,,,,,other
312860025233,31286002526,312860025,26,9,California,Pac-12,9,USC,California,USC,Pac-12,30,4,"{'seconds': 54, 'minutes': 2}",59,41,3,15,0,False,Pass Incompletion,Zach Maynard pass incomplete to Marvin Jones.,-0.7843583121929978,,,,pass
312860025234,31286002526,312860025,26,10,California,Pac-12,9,USC,California,USC,Pac-12,30,4,"{'seconds': 50, 'minutes': 2}",59,41,4,15,0,False,Pass Incompletion,Zach Maynard pass incomplete to Keenan Allen.,-0.4757431853010754,,,,pass
312860025238,31286002528,312860025,28,1,California,Pac-12,9,USC,California,USC,Pac-12,30,4,"{'seconds': 2, 'minutes': 2}",53,47,1,10,0,False,Pass Incompletion,Zach Maynard pass incomplete to Keenan Allen.,-1.0507069190375147,,,,pass
312860025240,31286002528,312860025,28,2,California,Pac-12,9,USC,California,USC,Pac-12,30,4,"{'seconds': 45, 'minutes': 1}",53,47,2,10,0,False,Sack,Zach Maynard sacked by Wes Horton for a loss of 7 yards to the Cal 46.,-1.0598235743711744,,,,pass
312860025241,31286002528,312860025,28,3,California,Pac-12,9,USC,California,USC,Pac-12,30,4,"{'seconds': 0, 'minutes': 1}",46,54,3,17,6,False,Pass Completion,Zach Maynard pass complete to Michael Calvin for 6 yards to the USC 48.,0.13200370869352707,,,,pass
312860025242,31286002528,312860025,28,4,California,Pac-12,9,USC,California,USC,Pac-12,30,4,"{'seconds': 39, 'minutes': 0}",52,48,4,11,10,False,Pass Completion,Zach Maynard pass complete to Michael Calvin for 10 yards to the USC 38.,-0.35388882208291417,,,,pass
312950025002,31295002501,312950025,1,1,California,Pac-12,0,Utah,California,Utah,Pac-12,0,1,"{'seconds': 50, 'minutes': 14}",19,81,1,10,3,False,Rush,Isi Sofele rush for 3 yards to the Cal 22.,-0.2256553240907335,,,,run
312950025003,31295002501,312950025,1,2,California,Pac-12,0,Utah,California,Utah,Pac-12,0,1,"{'seconds': 20, 'minutes': 14}",22,78,2,7,6,False,Rush,Isi Sofele rush for 6 yards to the Cal 28.,0.2226913201454375,,,,run
312950025004,31295002501,312950025,1,3,California,Pac-12,0,Utah,California,Utah,Pac-12,0,1,"{'seconds': 20, 'minutes': 14}",28,72,3,1,0,False,Penalty,CALIFORNIA penalty 5 yard False Start on John Sheperdson accepted.,,,,,other
312950025005,31295002501,312950025,1,4,California,Pac-12,0,Utah,California,Utah,Pac-12,0,1,"{'seconds': 0, 'minutes': 14}",23,77,3,6,0,False,Pass Incompletion,Zach Maynard pass incomplete to Marvin Jones.,-0.22398022422976105,,,,pass
312950025006,31295002501,312950025,1,5,California,Pac-12,0,Utah,California,Utah,Pac-12,0,1,"{'seconds': 7, 'minutes': 13}",23,77,4,6,1,False,Punt,"Bryan Anger punt for 62 yards, returned by Griff McNabb for 1 yard to the Utah 16.",,,,,other
312950025021,31295002503,312950025,3,1,California,Pac-12,0,Utah,California,Utah,Pac-12,0,1,"{'seconds': 0, 'minutes': 9}",17,83,1,10,11,False,Pass Completion,Zach Maynard pass complete to Keenan Allen for 11 yards to the Cal 28 for a 1ST down.,0.6795498702856051,,,,pass
312950025022,31295002503,312950025,3,2,California,Pac-12,0,Utah,California,Utah,Pac-12,0,1,"{'seconds': 55, 'minutes': 8}",28,72,1,10,0,False,Pass Incompletion,Zach Maynard pass incomplete.,-0.7982008475508557,,,,pass
312950025023,31295002503,312950025,3,3,California,Pac-12,0,Utah,California,Utah,Pac-12,0,1,"{'seconds': 50, 'minutes': 8}",28,72,2,10,6,False,Rush,Isi Sofele rush for 6 yards to the Cal 34.,0.19104571237513834,,,,run
312950025024,31295002503,312950025,3,4,California,Pac-12,0,Utah,California,Utah,Pac-12,0,1,"{'seconds': 30, 'minutes': 8}",34,66,3,4,6,False,Pass Completion,Zach Maynard pass complete to Keenan Allen for 6 yards to the Cal 40 for a 1ST down.,1.7058872432980943,,,,pass
312950025025,31295002503,312950025,3,5,California,Pac-12,0,Utah,California,Utah,Pac-12,0,1,"{'seconds': 10, 'minutes': 8}",40,60,1,10,0,False,Rush,Isi Sofele rush for no gain to the Cal 40.,-1.1247712359915258,,,,run
312950025026,31295002503,312950025,3,6,California,Pac-12,0,Utah,California,Utah,Pac-12,0,1,"{'seconds': 7, 'minutes': 7}",40,60,2,10,0,False,Pass Incompletion,Zach Maynard pass incomplete to Spencer Hagan.,-0.7576599502448165,,,,pass
312950025029,31295002503,312950025,3,7,California,Pac-12,0,Utah,California,Utah,Pac-12,0,1,"{'seconds': 40, 'minutes': 6}",40,60,3,10,0,False,Sack,Zach Maynard sacked by Nai Fotu for a loss of 5 yards to the Cal 35.,-0.41258781688897184,,,,pass
312950025030,31295002503,312950025,3,8,California,Pac-12,0,Utah,California,Utah,Pac-12,0,1,"{'seconds': 14, 'minutes': 6}",35,65,4,15,18,False,Punt,"Bryan Anger punt for 47 yards, returned by Griff McNabb for 18 yards to the Utah 36.",,,,,other
312950025043,31295002505,312950025,5,1,California,Pac-12,0,Utah,California,Utah,Pac-12,0,1,"{'seconds': 0, 'minutes': 4}",23,77,1,10,1,False,Rush,Isi Sofele rush for 1 yard to the Cal 24.,-0.5380287086286026,,,,run
312950025044,31295002505,312950025,5,2,California,Pac-12,0,Utah,California,Utah,Pac-12,0,1,"{'seconds': 16, 'minutes': 3}",24,76,2,9,13,False,Pass Completion,Zach Maynard pass complete to Michael Calvin for 13 yards to the Cal 37 for a 1ST down.,1.6978750092402493,,,,pass
312950025045,31295002505,312950025,5,3,California,Pac-12,0,Utah,California,Utah,Pac-12,0,1,"{'seconds': 49, 'minutes': 2}",37,63,1,10,8,False,Rush,Isi Sofele rush for 8 yards to the Cal 45.,1.0359877217814513,,,,run
312950025046,31295002505,312950025,5,4,California,Pac-12,0,Utah,California,Utah,Pac-12,0,1,"{'seconds': 0, 'minutes': 2}",45,55,2,2,0,False,Rush,C.J. Anderson rush for no gain to the Cal 45.,-1.360863301114897,,,,run
312950025047,31295002505,312950025,5,5,California,Pac-12,0,Utah,California,Utah,Pac-12,0,1,"{'seconds': 25, 'minutes': 1}",45,55,3,2,13,False,Rush,Zach Maynard rush for 13 yards to the Utah 42 for a 1ST down.,2.080450901339072,,,,run
312950025048,31295002505,312950025,5,6,California,Pac-12,0,Utah,California,Utah,Pac-12,0,1,"{'seconds': 59, 'minutes': 0}",58,42,1,10,0,False,Pass Incompletion,Zach Maynard pass incomplete to Marvin Jones.,-0.908489395271188,,,,pass
312950025049,31295002505,312950025,5,7,California,Pac-12,0,Utah,California,Utah,Pac-12,0,1,"{'seconds': 52, 'minutes': 0}",58,42,2,10,9,False,Pass Completion,Zach Maynard pass complete to Keenan Allen for 9 yards to the Utah 33.,0.900366012602854,,,,pass
312950025050,31295002505,312950025,5,8,California,Pac-12,0,Utah,California,Utah,Pac-12,0,1,"{'seconds': 11, 'minutes': 0}",67,33,3,1,15,False,Pass Completion,Zach Maynard pass complete to Covaughn DeBoskie-Johnson for 15 yards to the Utah 18 for a 1ST down.,0.711266145169867,,,,pass
312950025052,31295002505,312950025,5,9,California,Pac-12,0,Utah,California,Utah,Pac-12,0,2,"{'seconds': 30, 'minutes': 14}",82,18,1,10,12,False,Pass Completion,Zach Maynard pass complete to Keenan Allen for 12 yards to the Utah 6 for a 1ST down.,0.539302938005314,,,,pass
312950025053,31295002505,312950025,5,10,California,Pac-12,0,Utah,California,Utah,Pac-12,0,2,"{'seconds': 20, 'minutes': 14}",94,6,1,6,1,False,Rush,Isi Sofele rush for 1 yard to the Utah 5.,-0.386087920464643,,,,run
312950025054,31295002505,312950025,5,11,California,Pac-12,0,Utah,California,Utah,Pac-12,0,2,"{'seconds': 48, 'minutes': 13}",95,5,2,5,0,False,Pass Incompletion,Zach Maynard pass incomplete to Keenan Allen.,-0.32302193763867,,,,pass
312950025055,31295002505,312950025,5,12,California,Pac-12,6,Utah,California,Utah,Pac-12,0,2,"{'seconds': 42, 'minutes': 13}",95,5,3,5,5,True,Rush,Isi Sofele rush for 5 yards for a TOUCHDOWN.,,,,,run
312950025056,31295002505,312950025,5,13,California,Pac-12,7,Utah,California,Utah,Pac-12,0,2,"{'seconds': 42, 'minutes': 13}",97,3,-1,-1,0,True,Extra Point Good,Giorgio Tavecchio extra point GOOD.,,,,,other
312950025057,31295002505,312950025,5,14,California,Pac-12,0,Utah,California,Utah,Pac-12,0,2,"{'seconds': 42, 'minutes': 13}",30,70,-1,-1,21,False,Kickoff,Giorgio Tavecchio kickoff for 68 yards returned by Reggie Dunn for 21 yards to the Utah 23.,,,,,other
312950025061,31295002507,312950025,7,1,California,Pac-12,7,Utah,California,Utah,Pac-12,0,2,"{'seconds': 21, 'minutes': 13}",73,27,1,10,0,False,Rush,Isi Sofele rush for no gain to the Utah 27.,-0.490975886965904,,,,run
312950025063,31295002507,312950025,7,2,California,Pac-12,7,Utah,California,Utah,Pac-12,0,2,"{'seconds': 21, 'minutes': 13}",73,27,2,10,10,False,Pass Completion,"Zach Maynard pass complete to Marvin Jones for 10 yards to the Utah 32, CALIFORNIA penalty 15 yard Personal Foul on Justin Cheadle accepted for a 1ST down.",0.652353625572976,,,,pass
312950025064,31295002507,312950025,7,3,California,Pac-12,7,Utah,California,Utah,Pac-12,0,2,"{'seconds': 20, 'minutes': 12}",68,32,1,10,9,False,Pass Completion,Zach Maynard pass complete to Michael Calvin for 9 yards to the Utah 23.,0.7099805309828754,,,,pass
312950025068,31295002507,312950025,7,4,California,Pac-12,7,Utah,California,Utah,Pac-12,0,2,"{'seconds': 0, 'minutes': 12}",77,23,2,1,0,False,Rush,Isi Sofele rush for no gain to the Utah 23.,-0.6856098366455365,,,,run
312950025069,31295002507,312950025,7,5,California,Pac-12,7,Utah,California,Utah,Pac-12,0,2,"{'seconds': 15, 'minutes': 11}",77,23,3,1,3,False,Rush,Isi Sofele rush for 3 yards to the Utah 20 for a 1ST down.,0.2292210022199245,,,,run
312950025083,31295002507,312950025,7,6,California,Pac-12,7,Utah,California,Utah,Pac-12,0,2,"{'seconds': 0, 'minutes': 11}",80,20,1,10,0,False,Pass Incompletion,Zach Maynard pass incomplete.,-0.374805786232315,,,,pass
312950025084,31295002507,312950025,7,7,California,Pac-12,7,Utah,California,Utah,Pac-12,0,2,"{'seconds': 30, 'minutes': 10}",80,20,2,10,1,False,Rush,Covaughn DeBoskie-Johnson rush for 1 yard to the Utah 19.,-0.352770739310687,,,,run
312950025085,31295002507,312950025,7,8,California,Pac-12,7,Utah,California,Utah,Pac-12,0,2,"{'seconds': 0, 'minutes': 10}",81,19,3,9,1,False,Pass Completion,Zach Maynard pass complete to Keenan Allen for 1 yard to the Utah 18.,-0.504584540596742,,,,pass
312950025086,31295002507,312950025,7,9,California,Pac-12,10,Utah,California,Utah,Pac-12,0,2,"{'seconds': 24, 'minutes': 9}",82,18,4,8,35,True,Field Goal Good,Giorgio Tavecchio 35 yard field goal GOOD.,-0.149911204828557,,,,other
312950025087,31295002507,312950025,7,10,California,Pac-12,10,Utah,California,Utah,Pac-12,0,2,"{'seconds': 24, 'minutes': 9}",30,70,-1,-1,18,False,Kickoff,Giorgio Tavecchio kickoff for 65 yards returned by Reggie Dunn for 18 yards to the Utah 23.,,,,,other
312950025094,31295002509,312950025,9,1,California,Pac-12,10,Utah,California,Utah,Pac-12,0,2,"{'seconds': 40, 'minutes': 6}",32,68,1,10,0,False,Rush,Isi Sofele rush for no gain to the Cal 32.,-0.9262377870973815,,,,run
312950025095,31295002509,312950025,9,2,California,Pac-12,10,Utah,California,Utah,Pac-12,0,2,"{'seconds': 18, 'minutes': 6}",32,68,2,10,0,False,Pass Incompletion,Zach Maynard pass incomplete.,-0.5135431143257803,,,,pass
312950025096,31295002509,312950025,9,3,California,Pac-12,10,Utah,California,Utah,Pac-12,0,2,"{'seconds': 10, 'minutes': 6}",32,68,3,10,12,False,Pass Completion,Zach Maynard pass complete to Marvin Jones for 12 yards to the Cal 44 for a 1ST down.,2.5889088356857153,,,,pass
312950025098,31295002509,312950025,9,4,California,Pac-12,10,Utah,California,Utah,Pac-12,0,2,"{'seconds': 40, 'minutes': 5}",44,56,1,10,5,False,Rush,Isi Sofele rush for 5 yards to the Cal 49.,0.1087719603915716,,,,run
312950025099,31295002509,312950025,9,5,California,Pac-12,10,Utah,California,Utah,Pac-12,0,2,"{'seconds': 30, 'minutes': 5}",49,51,2,5,0,False,Rush,Isi Sofele rush for no gain to the Cal 49.,-1.198545196849805,,,,run
312950025100,31295002509,312950025,9,6,California,Pac-12,10,Utah,California,Utah,Pac-12,0,2,"{'seconds': 40, 'minutes': 4}",49,51,3,5,0,False,Sack,Zach Maynard sacked by Trevor Reilly for a loss of 1 yard to the Cal 48.,-0.9114899232737539,,,,pass
312950025101,31295002509,312950025,9,7,California,Pac-12,10,Utah,California,Utah,Pac-12,0,2,"{'seconds': 7, 'minutes': 4}",48,52,4,6,0,False,Punt,"Bryan Anger punt for 49 yards, downed at the Utah 3.",,,,,other
312950025111,31295002511,312950025,11,1,California,Pac-12,10,Utah,California,Utah,Pac-12,0,2,"{'seconds': 30, 'minutes': 2}",50,50,1,10,0,False,Pass Incompletion,Zach Maynard pass incomplete to Marvin Jones.,-1.1143038065675126,,,,pass
312950025112,31295002511,312950025,11,2,California,Pac-12,10,Utah,California,Utah,Pac-12,0,2,"{'seconds': 10, 'minutes': 2}",50,50,2,10,22,False,Pass Completion,Zach Maynard pass complete to Michael Calvin for 22 yards to the Utah 28 for a 1ST down.,2.1917012645504546,,,,pass
312950025113,31295002511,312950025,11,3,California,Pac-12,10,Utah,California,Utah,Pac-12,0,2,"{'seconds': 0, 'minutes': 2}",72,28,1,10,5,False,Rush,Zach Maynard rush for 5 yards to the Utah 23.,0.076570349594624,,,,run
312950025114,31295002511,312950025,11,4,California,Pac-12,10,Utah,California,Utah,Pac-12,0,2,"{'seconds': 25, 'minutes': 1}",77,23,2,5,0,False,Pass Incompletion,Zach Maynard pass incomplete to Marvin Jones.,-0.5385192074771585,,,,pass
312950025115,31295002511,312950025,11,5,California,Pac-12,10,Utah,California,Utah,Pac-12,0,2,"{'seconds': 20, 'minutes': 1}",77,23,3,5,4,False,Pass Completion,Zach Maynard pass complete to Marvin Jones for 4 yards to the Utah 19.,-0.0791598767569948,,,,pass
